run_id,pipeline_name,file_id,audio_duration,embed,estimate,cluster,enhance,win_len,hop_len,refine_vbx,vbx_Fa,vbx_Fb,num_speakers_param,min_speakers,max_speakers,t_conversion,t_vad,t_embeddings,t_similarity,t_clustering,t_refine,num_speakers_pred,num_segments,total_time,rtf,der,miss,false_alarm,confusion,total_sec_ref
cc90f2e151654909a721b46406298036,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,032b_EADH,1226.1576875,resnet34,nmesc,sc,True,1.2,0.6,False,0.05,5.0,,1,20,0.24322880001273006,20.023978399927728,206.5540121999802,0.3826417999807745,15.77134939993266,0,4,243,273.6634411000414,0.22318780356710144,0.2350141411500097,0.04258034150040503,0.12196338676358769,0.070470412886017,573.6449999999995
cccf2a927dee4449986f3bc10b82170d,diar_pipeline__silero__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,069c_EEPL,1261.3080625,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.5005890000611544,36.70118600002024,185.42958890006412,0.37842059996910393,26.954035299946554,0,4,149,372.9712680999655,0.2957019614706265,0.1007778220981254,0.002711232079588927,0.08025059245876229,0.01781599755977419,852.3799999999991
d0c8eb6c21b042799237784c25b4353f,diar_pipeline__silero__ecapa__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,069c_EEPL,1261.3080625,ecapa,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.2660688000032678,24.314769299933687,159.2705393000506,0.3596604000777006,3.8200807999819517,0,3,204,275.93033419991843,0.21876521874680274,0.18809216546610596,0.003864473591590774,0.10703090171050345,0.07719679016401172,852.3799999999987
d16220785d1e4e68ac9209955985eb59,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__vbx_Fa0.05_Fb5.0__auto_1-20,IS1009a,838.8333125,resnet34,nmesc,sc,True,1.2,0.6,True,0.05,5.0,,1,20,0.7147456000093371,26.36244129994884,120.02964339999016,0.4611552000278607,18.31242570001632,0,5,83,287.3381088000024,0.3425449425031059,0.177370985880295,0.024147194801949493,0.04881502769794642,0.10440876338039912,480.18000000000023
d1d142886d22402d87b4cab8093c4233,diar_pipeline__silero__ecapa__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,ecapa,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.44713909993879497,43.05005770002026,146.7237398000434,0.19190279999747872,0.025260399910621345,0,1,54,250.35118929995224,0.29845165370676935,0.39292556957807606,0.022220833853971746,0.043983506185180626,0.32672122953892374,480.18000000000023
d22c82962b4a4ac69c1b94e58d356172,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,EN2002a,2142.709375,resnet34,nmesc,sc,True,1.2,0.6,False,0.05,5.0,,1,20,0.7769488000776619,107.80611480004154,726.130150299985,1.8018707999726757,90.63385829993058,0,4,498,1058.6587730998872,0.4940748313568597,0.3652910164316788,0.1460508094362683,0.020906050323532446,0.19833415667187812,1234.8099999999984
d4a754fde43e48b690b3c7815f1f94a4,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,ES2004a,1049.3546875,resnet34,nmesc,sc,True,1.2,0.6,False,0.05,5.0,,1,20,0.7071752999909222,80.41588770004455,271.1642825000454,0.29468339995946735,13.66916599997785,0,4,129,465.2239014999941,0.4433428535096663,0.29895228539943003,0.2531127156696651,0.02369282389513009,0.02214674583463487,607.9900000000004
d4ef6b35f2704f78acb6de4d09f027de,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,EN2002c,2972.256,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.5145859000040218,180.89252760005184,511.15219429996796,6.476490099914372,248.04174459993374,0,3,551,1110.4945330000482,0.3736200828596353,0.11791194038774004,0.08215165037040247,0.015408529857761873,0.020351760159575703,1839.890000000001
d6c576dab901492595a74e21ab06a501,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,dicte_audio_3,3286.4213125,resnet34,nmesc,sc,True,1.2,0.6,False,0.05,5.0,,1,20,3.0123718000249937,51.05734170007054,541.9277111000847,4.2919597999425605,246.47291050001513,0,3,155,1028.6036852999823,0.312985946563716,,,,,
d82be15ce8cb4b858fb40cf76db14cc1,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,035b_EADH,1188.29225,resnet34,nmesc,sc,True,1.2,0.6,False,0.05,5.0,,1,20,0.2779126000823453,21.517733299988322,185.46644590003416,0.3221664000302553,14.780274800024927,0,2,126,266.63892120006494,0.22438833645516493,0.5525558008442776,0.013669697199495238,0.08289342860272357,0.45599267504205876,712.0859999999991
d97edc53b59348ef86ce43b082208d3f,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,069c_EEPL,1261.3080625,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.2983278000028804,22.31265279999934,150.5779376999708,0.35796579997986555,15.57058269996196,0,5,253,260.47788810008205,0.20651409108080768,0.2670064994486029,0.003532462047443313,0.11922264717614212,0.14425139022501746,852.3799999999985
e0086ceccfe242b59497de796f51d5d7,diar_pipeline__silero__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,EN2002c,2972.256,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.5406400000210851,36.94647319999058,269.61597779998556,2.0160606999415904,30.880175800062716,0,7,781,384.96666969999205,0.12952002441915908,0.35663001592486415,0.08501323448684492,0.05215800944621389,0.21945877199180536,1839.8899999999987
e0187c68ca2c4b3e8cb456283a24cfe7,diar_pipeline__silero__campplus__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,campplus,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.2272881999379024,11.83053470007144,44.23083520005457,0.10946869989857078,1.0411581000080332,0,2,167,77.93764559994452,0.092911958119146,0.6500270731808896,0.03755883210462783,0.12968053646549113,0.48278770461077053,480.1800000000002
e09ac8490d244a54b4ad5107524b53ae,diar_pipeline__silero__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,018a_EARZ,1317.715875,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.4163395001087338,22.65699239994865,134.37845600000583,0.24418550007976592,23.01479519996792,0,4,182,297.13087139988784,0.22548933122619305,0.3538271862871273,0.2709640314857949,0.06485995663069496,0.01800319817063737,871.1229999999994
e1d12508f3614bc2889e642f55bf67d3,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.4354532000143081,25.458601200021803,120.32732469995972,0.16455839993432164,0.3468373999930918,0,1,54,187.77969200001098,0.22385817206086575,0.39292556957807606,0.022220833853971746,0.043983506185180626,0.32672122953892374,480.18000000000023
e5439cea1925471a9bf49ef2ab905bdf,diar_pipeline__silero__campplus__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,069c_EEPL,1261.3080625,campplus,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.7445474000414833,106.81405120005365,286.0118359000189,1.1920516000827774,0.14163960004225373,0,1,54,912.2312831000891,0.7232422516129671,0.6394999882681429,0.0026854219948847144,0.06374269691921391,0.5730718693540442,852.3799999999993
ee129defc15a4d6b8da6eb0a37de98eb,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.4689170999918133,19.905138400034048,90.66698849992827,0.2023932000156492,55.80320900003426,0,5,111,209.8747626999393,0.25019841197584686,0.13135699112832674,0.02719813403307122,0.057363905202215335,0.04679495189304019,480.1800000000002
ee3fa45072a74e30a0d7db44c1248031,diar_pipeline__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,069c_EEPL,1261.3080625,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.7115113000618294,42.32419099996332,232.6625297999708,0.7309311999706551,32.0884148000041,0,5,259,474.83648150006775,0.37646352672867955,0.26048241394683197,0.004805368497618128,0.11858208780121585,0.13709495764799798,852.3799999999987
ee786e59b91c402eb73ece17435ebf72,diar_pipeline__silero__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,EN2002c,2972.256,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.7492540000239387,53.50855569995474,470.33388180006295,2.4357363000744954,35.374930900055915,0,7,781,650.0760177000193,0.21871467925374508,0.35663001592486415,0.08501323448684492,0.05215800944621389,0.21945877199180536,1839.8899999999987
fa2ed7ddcc014c7c978d1a2adaf74759,diar_pipeline__silero__ecapa__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,EN2002c,2972.256,ecapa,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.4263641000725329,55.74406090006232,290.6330324000446,2.2047117999754846,9.965139800100587,0,4,636,411.6775446999818,0.13850675873813756,0.15618596763936954,0.08605677513329653,0.028297887373699974,0.041831305132373035,1839.8899999999999
fb2f3f64122f4e65bcd69c7ee24966bd,diar_pipeline__silero__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.35976130003109574,17.2229283999186,96.15853889996652,0.29886540002189577,23.92541269992944,0,4,99,174.60619429999497,0.20815362444251398,0.10399225290516045,0.02581323670290338,0.04928360198258931,0.028895414219667775,480.18000000000023
fc107fc1485d419cbdf170b1d839e072,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.21921069989912212,8.866466599982232,91.44637339992914,0.10344550001900643,3.8193140999646857,0,5,111,131.76149319997057,0.15707708699273978,0.13135699112832674,0.02719813403307122,0.057363905202215335,0.04679495189304019,480.1800000000002
fcb2375446c84466bc02e6864e1485fb,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,ES2004a,1049.3546875,resnet34,nmesc,sc,True,1.2,0.6,False,0.05,5.0,,1,20,0.4337565000168979,10.203794300090522,75.17393160006031,0.17277950001880527,4.811039999942295,0,4,151,113.20231880003121,0.10787803223114797,0.1485550749189951,0.10381749699830603,0.028479086827086324,0.016258491093602754,607.9900000000002
